title,youtube_id,keyword
Trigonometry word problems (part 2),4CNnPgabrLE,CC_39336_G-SRT_8
Navigation Word Problem,XTWZ_M8d-4g,CC_39336_G-SRT_8
Ferris Wheel Trig Problem,clXSqjs1wgQ,CC_39336_G-SRT_8
Graph of the sine function,2zoiW4PdVKo,CC_39336_G-SRT_8
Using Trig Functions,znR9tW4AiZI,CC_39336_G-SRT_8
2003 AIME II Problem 11.avi,smtrrefmC40,CC_39336_G-SRT_9
Complex Numbers (Part 1),kpywdu1afas,CC_39336_N-CN_1
Introduction to i and Imaginary Numbers,ysVcAYo7UPI,CC_39336_N-CN_1
Basic Complex Analysis,FwuPXchH2rA,CC_39336_N-CN_1
Complex Numbers (Part 1),kpywdu1afas,CC_39336_N-CN_2
Associative Law of Multiplication,5RzDVNob0-0,CC_39336_N-CN_2
Associative property for multiplication,fUgkIcx82xY,CC_39336_N-CN_2
Commutative Law of Addition,HwSszh3L358,CC_39336_N-CN_2
Commutative Law of Multiplication,ENKH97PYssg,CC_39336_N-CN_2
Commutative Property for Addition,UeG_EYd-0xw,CC_39336_N-CN_2
Basic Complex Analysis,FwuPXchH2rA,CC_39336_N-CN_2
Complex Numbers (Part 2),bPqB9a1uk_8,CC_39336_N-CN_3
Complex Conjugates,dbxJ6LD0344,CC_39336_N-CN_3
Basic Complex Analysis,FwuPXchH2rA,CC_39336_N-CN_4
Exponential form to find complex roots,N0Y8ia57C24,CC_39336_N-CN_4
Basic Complex Analysis,FwuPXchH2rA,CC_39336_N-CN_5
Solving Quadratic Equations by Factoring.avi,2ZzuZvz33X0,CC_39336_N-CN_7
Solving Quadratic Equations by Factoring 2.avi,04RpkdaNzr8,CC_39336_N-CN_7
Solving Quadratic Equations by Factoring 3.avi,vl9o9XEfXtw,CC_39336_N-CN_7
Quadratic Functions 1,CuPgmA7ytWA,CC_39336_N-CN_7
Quadratic Functions 2,dfoXtodyiIA,CC_39336_N-CN_7
Quadratic Functions 3,TgKBc3Igx1I,CC_39336_N-CN_7
Quadratic Formula 1,iulx0z1lz8M,CC_39336_N-CN_7
Quadratic Formula 2,CLrImGKeuEI,CC_39336_N-CN_7
Quadratic Formula 3,XUvKjC21fYU,CC_39336_N-CN_7
Applying Quadratic Functions 1,Zoa485PqK_M,CC_39336_N-CN_7
Applying Quadratic Functions 2,HtN86WyZ6zY,CC_39336_N-CN_7
Applying Quadratic Functions 3,huZBkYgGrKo,CC_39336_N-CN_7
Non-Linear Systems of Equations 1,hjigR_rHKDI,CC_39336_N-CN_7
Non-Linear Systems of Equations 2,XPf8LMu7QSw,CC_39336_N-CN_7
Non-Linear Systems of Equations 3,FksgVpM_iXs,CC_39336_N-CN_7
Solving Rational Equations 3,5wUJLMWZ5Fw,CC_39336_N-CN_7
Evaluating a polynomial at a given value,03yq7XsErqo,CC_39336_N-CN_7
Simply a polynomial,vN0aL-_vIKM,CC_39336_N-CN_7
Terms coefficients and exponents in a polynomial,REiDXCN0lGU,CC_39336_N-CN_7
Solving quadratics by factoring,uktzcTg_N7U,CC_39336_N-CN_7
Applications Problem Factoring Quadratics,STcsaKuW-24,CC_39336_N-CN_7
Fun Trig Problem,itpI12TeNIg,CC_39336_N-CN_7
Mixture problems 1,5Dzdrb8MKBg,CC_39336_N-Q_1
Mixture problems 2,OBVGQt1Eeug,CC_39336_N-Q_1
Mixture problems 3,JVlfQEhzLMM,CC_39336_N-Q_1
Unit Conversion,w0nqd_HXHPQ,CC_39336_N-Q_1
Speed Translation,aTjNDKlz8G4,CC_39336_N-Q_1
Addition and Subtraction with Significant Figures,xHgPtFUbAeU,CC_39336_N-Q_3
Significant Figures,eCJ76hz7jPM,CC_39336_N-Q_3
Multiplying and Dividing with Significant Figures,iorZdz4dsBU,CC_39336_N-Q_3
Pure Numbers and Significant Digits,Ym5u5IlYWcg,CC_39336_N-Q_3
More on Significant Figures,eMl2z3ezlrQ,CC_39336_N-Q_3
Simplifying Radical Expressions1,drhoIgAhlQM,CC_39336_N-RN_1
Simplifying Radical Expressions 2,F5iMsjwFLX8,CC_39336_N-RN_1
Simplifying Radical Expressions 3,s9i2aVKyxTY,CC_39336_N-RN_1
Solving Radical Equations 2,b6WtwQddAcY,CC_39336_N-RN_1
Radical Expressions with Higher Roots,iX7ivCww2ws,CC_39336_N-RN_1
Level 3 Exponents,aYE26a5E1iU,CC_39336_N-RN_1
Exponent Rules 1,kSYJxGqOcjA,CC_39336_N-RN_2
Exponent Rules 2,6ND4nKwyCEc,CC_39336_N-RN_2
Exponent Rules 3,AbmQNC-iE84,CC_39336_N-RN_2
Simplifying Expressions with Exponents,tdO4UOLW9d8,CC_39336_N-RN_2
Simplifying Expressions with Exponents 2,xnLcxdM8OD8,CC_39336_N-RN_2
Simplifying Expressions with Exponents 3,zwUnRQbWPJU,CC_39336_N-RN_2
Simplifying Radical Expressions1,drhoIgAhlQM,CC_39336_N-RN_2
Simplifying Radical Expressions 2,F5iMsjwFLX8,CC_39336_N-RN_2
Simplifying Radical Expressions 3,s9i2aVKyxTY,CC_39336_N-RN_2
Fractional Exponent Expressions 1,xjCnmPvcmOo,CC_39336_N-RN_2
Fractional Exponent Expressions 2,4F6cFLnAAFc,CC_39336_N-RN_2
Fractional Exponent Expressions 3,Ay0B6Kh9Y3Q,CC_39336_N-RN_2
Adding and Subtracting Polynomials 1,ahdKdxsTj8E,CC_39336_N-RN_2
Adding and Subtracting Polynomials 2,ZGl2ExHwdak,CC_39336_N-RN_2
Adding and Subtracting Polynomials 3,DMyhUb1pZT0,CC_39336_N-RN_2
Special Products of Polynomials 1,4GcNzvILqtM,CC_39336_N-RN_2
Special Products of Polynomials 2,4fQeHtSdw80,CC_39336_N-RN_2
U08_L2_T4_we3 Special Products of Polynomials 3,jYfWFy0yxB4,CC_39336_N-RN_2
Simplifying Rational Expressions 1,XChok8XlF90,CC_39336_N-RN_2
Simplifying Rational Expressions 2,dstNU7It-Ro,CC_39336_N-RN_2
Simplifying Rational Expressions 3,ey_b3aPsRl8,CC_39336_N-RN_2
Multiplying and Dividing Rational Expressions 2,f-wz_ZzSDdg,CC_39336_N-RN_2
Deductive Reasoning 2,VMEV__2wW3E,CC_39336_N-RN_2
More Simplifying Radical Expressions,VWlFMfPVmkU,CC_39336_N-RN_2
Exponent Rules Part 1,kITJ6qH7jS0,CC_39336_N-RN_2
Exponent Rules Part 2,rEtuPhl6930,CC_39336_N-RN_2
Limit Examples w/ brain malfunction on first prob (part 4),xjkSE9cPqzo,CC_39336_N-RN_2
Square Roots and Real Numbers,BpBh8gvMifs,CC_39336_N-RN_3
Simplifying Radicals,6QJtWfIiyZo,CC_39336_N-RN_3
Gradient 1,U7HQ_G_N6vo,CC_39336_N-VM_1
Gradient of a scalar field,OB8b8aDGLgE,CC_39336_N-VM_1
Line Integrals and Vector Fields,t3cJYNdQLYg,CC_39336_N-VM_1
Identity Property of 1,6nZp2QGeQ9k,CC_39336_N-VM_10
Identity Property of 0,uXTRmzXlorI,CC_39336_N-VM_10
Ladder rate-of-change problem,hD3U65CcZ0Q,CC_39336_N-VM_3
Binomial Distribution 3,vKNpQ_KTXvE,CC_39336_S_MD_1
Introduction to Random Variables,IYdiKeQ9xEI,CC_39336_S_MD_1
Binomial Distribution 1,O12yTz_8EOw,CC_39336_S_MD_1
Law of Large Numbers,VpuN8vCQ--M,CC_39336_S_MD_1
Binomial Distribution 2,FI8xtVaI068,CC_39336_S_MD_1
Probability Density Functions,Fvi9A_tEmXQ,CC_39336_S_MD_1
Binomial Distribution 4,H0ZgOGWUcJw,CC_39336_S_MD_1
Introduction to Random Variables,IYdiKeQ9xEI,CC_39336_S_MD_1
Expected Value: E(X),j__Kredt7vY,CC_39336_S_MD_2
Introduction to Random Variables,IYdiKeQ9xEI,CC_39336_S_MD_2
Law of Large Numbers,VpuN8vCQ--M,CC_39336_S_MD_2
Probability Density Functions,Fvi9A_tEmXQ,CC_39336_S_MD_2
Introduction to Random Variables,IYdiKeQ9xEI,CC_39336_S_MD_2
Bernoulli Distribution Mean and Variance Formulas,ry81_iSHt6E,CC_39336_S_MD_2
Chi-Square Distribution Introduction,dXB3cUGnaxQ,CC_39336_S_MD_2
Mean and Variance of Bernoulli Distribution Example,O8vB1eInP_8,CC_39336_S_MD_2
Pearson's Chi Square Test (Goodness of Fit),2QeDRsxSF9M,CC_39336_S_MD_2
Variance of Differences of Random Variables,rLdoKZ7w0xI,CC_39336_S_MD_2
Bernoulli Distribution Mean and Variance Formulas,ry81_iSHt6E,CC_39336_S_MD_2
Chi-Square Distribution Introduction,dXB3cUGnaxQ,CC_39336_S_MD_2
Mean and Variance of Bernoulli Distribution Example,O8vB1eInP_8,CC_39336_S_MD_2
Pearson's Chi Square Test (Goodness of Fit),2QeDRsxSF9M,CC_39336_S_MD_2
Variance of Differences of Random Variables,rLdoKZ7w0xI,CC_39336_S_MD_2
Independent Events 2,VWAfEbgf1Po,CC_39336_S_MD_3
Binomial Distribution 3,vKNpQ_KTXvE,CC_39336_S_MD_3
Expected Value of Binomial Distribution,SqcxYnNlI3Y,CC_39336_S_MD_3
Expected Value: E(X),j__Kredt7vY,CC_39336_S_MD_3
Introduction to Random Variables,IYdiKeQ9xEI,CC_39336_S_MD_3
Binomial Distribution 1,O12yTz_8EOw,CC_39336_S_MD_3
Probability and Combinations (part 2),W7DmsJKLoxc,CC_39336_S_MD_3
Binomial Distribution 2,FI8xtVaI068,CC_39336_S_MD_3
Probability Density Functions,Fvi9A_tEmXQ,CC_39336_S_MD_3
Probability using Combinations,Xqfcy1rqMbI,CC_39336_S_MD_3
Birthday Probability Problem,9G0w61pZPig,CC_39336_S_MD_3
Binomial Distribution 4,H0ZgOGWUcJw,CC_39336_S_MD_3
Binomial Distribution 3,vKNpQ_KTXvE,CC_39336_S_MD_4
Expected Value of Binomial Distribution,SqcxYnNlI3Y,CC_39336_S_MD_4
Expected Value: E(X),j__Kredt7vY,CC_39336_S_MD_4
Introduction to Random Variables,IYdiKeQ9xEI,CC_39336_S_MD_4
Binomial Distribution 1,O12yTz_8EOw,CC_39336_S_MD_4
Probability and Combinations (part 2),W7DmsJKLoxc,CC_39336_S_MD_4
Binomial Distribution 2,FI8xtVaI068,CC_39336_S_MD_4
Probability Density Functions,Fvi9A_tEmXQ,CC_39336_S_MD_4
Probability using Combinations,Xqfcy1rqMbI,CC_39336_S_MD_4
Binomial Distribution 4,H0ZgOGWUcJw,CC_39336_S_MD_4
ANOVA 1 - Calculating SST (Total Sum of Squares),EFdlFoHI_0I,CC_39336_S_MD_4
Bernoulli Distribution Mean and Variance Formulas,ry81_iSHt6E,CC_39336_S_MD_4
Chi-Square Distribution Introduction,dXB3cUGnaxQ,CC_39336_S_MD_4
Large Sample Proportion Hypothesis Testing,1JT9oODsClE,CC_39336_S_MD_4
Mean and Variance of Bernoulli Distribution Example,O8vB1eInP_8,CC_39336_S_MD_4
Pearson's Chi Square Test (Goodness of Fit),2QeDRsxSF9M,CC_39336_S_MD_4
Bernoulli Distribution Mean and Variance Formulas,ry81_iSHt6E,CC_39336_S_MD_4
Chi-Square Distribution Introduction,dXB3cUGnaxQ,CC_39336_S_MD_4
Large Sample Proportion Hypothesis Testing,1JT9oODsClE,CC_39336_S_MD_4
Mean and Variance of Bernoulli Distribution Example,O8vB1eInP_8,CC_39336_S_MD_4
Pearson's Chi Square Test (Goodness of Fit),2QeDRsxSF9M,CC_39336_S_MD_4
Expected Value of Binomial Distribution,SqcxYnNlI3Y,CC_39336_S_MD_5
Expected Value: E(X),j__Kredt7vY,CC_39336_S_MD_5
Bernoulli Distribution Mean and Variance Formulas,ry81_iSHt6E,CC_39336_S_MD_5
Hypothesis Test for Difference of Means,N984XGLjQfs,CC_39336_S_MD_5
Mean and Variance of Bernoulli Distribution Example,O8vB1eInP_8,CC_39336_S_MD_5
Bernoulli Distribution Mean and Variance Formulas,ry81_iSHt6E,CC_39336_S_MD_5
Hypothesis Test for Difference of Means,N984XGLjQfs,CC_39336_S_MD_5
Mean and Variance of Bernoulli Distribution Example,O8vB1eInP_8,CC_39336_S_MD_5
Dependent Probability Example 2,7BkcNLOf56w,CC.9-12.S.MD.5.a_CC_39336_S_MD_5
Dependent Probability Example 1,xPUm5SUVzTE,CC.9-12.S.MD.5.a_CC_39336_S_MD_5
Probability (part 6),xf3vfczoCho,CC.9-12.S.MD.5.a_CC_39336_S_MD_5
Probability using Combinations,Xqfcy1rqMbI,CC.9-12.S.MD.5.a_CC_39336_S_MD_5
Conditional Probability and Combinations,xw6utjoyMi4,CC.9-12.S.MD.5.a_CC_39336_S_MD_5
Birthday Probability Problem,9G0w61pZPig,CC.9-12.S.MD.5.a_CC_39336_S_MD_5
Poisson Process 1,3z-M6sbGIZ0,CC.9-12.S.MD.5.b_CC_39336_S_MD_5
Poisson Process 2,Jkr4FSrNEVY,CC.9-12.S.MD.5.b_CC_39336_S_MD_5
Term Life Insurance and Death Probability,NSSoMafbBqQ,CC.9-12.S.MD.5.b_CC_39336_S_MD_5
Poisson Process 1,3z-M6sbGIZ0,CC_39336_S_MD_6
Poisson Process 2,Jkr4FSrNEVY,CC_39336_S_MD_6
Small Sample Hypothesis Test,D2sMsmL0ScQ,CC_39336_S_MD_6
Type 1 Errors,EowIec7Y8HM,CC_39336_S_MD_6
Small Sample Hypothesis Test,D2sMsmL0ScQ,CC_39336_S_MD_6
Type 1 Errors,EowIec7Y8HM,CC_39336_S_MD_6
Probability (part 6),xf3vfczoCho,CC_39336_S_MD_7
Poisson Process 1,3z-M6sbGIZ0,CC_39336_S_MD_7
Introduction to Random Variables,IYdiKeQ9xEI,CC_39336_S_MD_7
Poisson Process 2,Jkr4FSrNEVY,CC_39336_S_MD_7
Probability Density Functions,Fvi9A_tEmXQ,CC_39336_S_MD_7
Probability using Combinations,Xqfcy1rqMbI,CC_39336_S_MD_7
Conditional Probability and Combinations,xw6utjoyMi4,CC_39336_S_MD_7
Term Life Insurance and Death Probability,NSSoMafbBqQ,CC_39336_S_MD_7
Sampling Distribution Example Problem,0ZstEh_8bYc,CC_39336_S_MD_7
Hypothesis Test for Difference of Means,N984XGLjQfs,CC_39336_S_MD_7
Hypothesis Testing and P-values,#NAME?,CC_39336_S_MD_7
One-Tailed and Two-Tailed Tests,mvye6X_0upA,CC_39336_S_MD_7
Small Sample Hypothesis Test,D2sMsmL0ScQ,CC_39336_S_MD_7
Type 1 Errors,EowIec7Y8HM,CC_39336_S_MD_7
Z-statistics vs. T-statistics,5ABpqVSx33I,CC_39336_S_MD_7
Hypothesis Test for Difference of Means,N984XGLjQfs,CC_39336_S_MD_7
Hypothesis Testing and P-values,#NAME?,CC_39336_S_MD_7
One-Tailed and Two-Tailed Tests,mvye6X_0upA,CC_39336_S_MD_7
Small Sample Hypothesis Test,D2sMsmL0ScQ,CC_39336_S_MD_7
Type 1 Errors,EowIec7Y8HM,CC_39336_S_MD_7
Z-statistics vs. T-statistics,5ABpqVSx33I,CC_39336_S_MD_7
Probability and Combinations (part 2),W7DmsJKLoxc,CC_39336_S-CP_1
Probability (part 5),2XToWi9j0Tk,CC_39336_S-CP_1
Probability using Combinations,Xqfcy1rqMbI,CC_39336_S-CP_1
Conditional Probability and Combinations,xw6utjoyMi4,CC_39336_S-CP_1
Birthday Probability Problem,9G0w61pZPig,CC_39336_S-CP_1
U12_L2_T2_we1 Independent Events 1,Za7G_eWKiF4,CC_39336_S-CP_2
Independent Events 2,VWAfEbgf1Po,CC_39336_S-CP_2
Independent Events 3,2MYA8Ba2PvM,CC_39336_S-CP_2
Probability of Dependent Events,l9ft9jpriNA,CC_39336_S-CP_2
Probability of Dependent Events 2,ccrYD6iX_SY,CC_39336_S-CP_2
Probability (part 4),W581OBM9rAY,CC_39336_S-CP_2
Dependent Probability Example 2,7BkcNLOf56w,CC_39336_S-CP_3
Dependent Probability Example 1,xPUm5SUVzTE,CC_39336_S-CP_3
Probability (part 6),xf3vfczoCho,CC_39336_S-CP_3
Probability (part 7),BLcgeLALLnc,CC_39336_S-CP_3
Conditional Probability and Combinations,xw6utjoyMi4,CC_39336_S-CP_3
Independent Events 2,VWAfEbgf1Po,CC_39336_S-CP_4
Probability using Combinations,Xqfcy1rqMbI,CC_39336_S-CP_4
Conditional Probability and Combinations,xw6utjoyMi4,CC_39336_S-CP_4
ANOVA 1 - Calculating SST (Total Sum of Squares),EFdlFoHI_0I,CC_39336_S-CP_4
ANOVA 2 - Calculating SSW and SSB (Total Sum of Squares Within and Between).avi,j9ZPMlVHJVs,CC_39336_S-CP_4
ANOVA 3 -Hypothesis Test with F-Statistic,Xg8_iSkJpAE,CC_39336_S-CP_4
Pearson's Chi Square Test (Goodness of Fit),2QeDRsxSF9M,CC_39336_S-CP_4
Dependent Probability Example 2,7BkcNLOf56w,CC_39336_S-CP_5
Dependent Probability Example 1,xPUm5SUVzTE,CC_39336_S-CP_5
Probability (part 6),xf3vfczoCho,CC_39336_S-CP_5
Probability (part 7),BLcgeLALLnc,CC_39336_S-CP_5
Conditional Probability and Combinations,xw6utjoyMi4,CC_39336_S-CP_5
Dependent Probability Example 2,7BkcNLOf56w,CC_39336_S-CP_6
Dependent Probability Example 1,xPUm5SUVzTE,CC_39336_S-CP_6
Probability (part 8),VVr8snbaxZg,CC_39336_S-CP_6
Probability (part 6),xf3vfczoCho,CC_39336_S-CP_6
Probability (part 7),BLcgeLALLnc,CC_39336_S-CP_6
Conditional Probability and Combinations,xw6utjoyMi4,CC_39336_S-CP_6
Probability (part 5),2XToWi9j0Tk,CC_39336_S-CP_7
Probability (part 8),VVr8snbaxZg,CC_39336_S-CP_8
Probability (part 6),xf3vfczoCho,CC_39336_S-CP_8
Probability (part 7),BLcgeLALLnc,CC_39336_S-CP_8
Permutations and Combinations 1,oQpKtm5TtxU,CC_39336_S-CP_9
Permutations and Combinations 2,v9NLtiVt3XY,CC_39336_S-CP_9
Permutations and Combinations 3,SbpoyXTpC84,CC_39336_S-CP_9
Permutations and Combinations 4,DIjlllgq3dc,CC_39336_S-CP_9
Combinations,bCxMhncR7PU,CC_39336_S-CP_9
Permutations,XqQTXW7XfYA,CC_39336_S-CP_9
Combinations,bCxMhncR7PU,CC_39336_S-CP_9
Permutations,XqQTXW7XfYA,CC_39336_S-CP_9
Probability and Combinations (part 2),W7DmsJKLoxc,CC_39336_S-CP_9
Probability using Combinations,Xqfcy1rqMbI,CC_39336_S-CP_9
Conditional Probability and Combinations,xw6utjoyMi4,CC_39336_S-CP_9
Birthday Probability Problem,9G0w61pZPig,CC_39336_S-CP_9
Law of Large Numbers,VpuN8vCQ--M,CC_39336_S-IC_1
Margin of Error 1,OwPSuHXmiPw,CC_39336_S-IC_1
Margin of Error 2,YclQE2XtaLw,CC_39336_S-IC_1
Margin of Error 1,OwPSuHXmiPw,CC_39336_S-IC_1
Margin of Error 2,YclQE2XtaLw,CC_39336_S-IC_1
Statistics: The Average,uhxtUt_-GyM,CC_39336_S-IC_1
Central Limit Theorem,JNm3M9cqWyc,CC_39336_S-IC_1
Sampling Distribution of the Sample Mean 2,NYd6wzYkQIM,CC_39336_S-IC_1
Confidence Interval Example,SeQeYVJZ2gE,CC_39336_S-IC_1
Small Sample Size Confidence Intervals,K4KDLWENXm0,CC_39336_S-IC_1
Standard Error of the Mean,J1twbrHel3o,CC_39336_S-IC_1
Statistics: Variance of a Population,6JFzI1DDyyk,CC_39336_S-IC_1
Sampling Distribution of the Sample Mean,FXZ2O1Lv-KE,CC_39336_S-IC_1
Statistics: Sample vs. Population Mean,hsPCte_PcVA,CC_39336_S-IC_1
Statistics: Sample Variance,Qf3RMGXR-h8,CC_39336_S-IC_1
Chi-Square Distribution Introduction,dXB3cUGnaxQ,CC_39336_S-IC_2
Pearson's Chi Square Test (Goodness of Fit),2QeDRsxSF9M,CC_39336_S-IC_2
Type 1 Errors,EowIec7Y8HM,CC_39336_S-IC_2
Chi-Square Distribution Introduction,dXB3cUGnaxQ,CC_39336_S-IC_2
Pearson's Chi Square Test (Goodness of Fit),2QeDRsxSF9M,CC_39336_S-IC_2
Type 1 Errors,EowIec7Y8HM,CC_39336_S-IC_2
Surveys and Samples,nabw6v93Xns,CC_39336_S-IC_3
Law of Large Numbers,VpuN8vCQ--M,CC_39336_S-IC_4
Confidence Interval 1,bekNKJoxYbQ,CC_39336_S-IC_4
Margin of Error 1,OwPSuHXmiPw,CC_39336_S-IC_4
Margin of Error 2,YclQE2XtaLw,CC_39336_S-IC_4
Margin of Error 1,OwPSuHXmiPw,CC_39336_S-IC_4
Margin of Error 2,YclQE2XtaLw,CC_39336_S-IC_4
Statistics: The Average,uhxtUt_-GyM,CC_39336_S-IC_4
Confidence Interval Example,SeQeYVJZ2gE,CC_39336_S-IC_4
Large Sample Proportion Hypothesis Testing,1JT9oODsClE,CC_39336_S-IC_4
Confidence Interval Example,SeQeYVJZ2gE,CC_39336_S-IC_4
Large Sample Proportion Hypothesis Testing,1JT9oODsClE,CC_39336_S-IC_4
Small Sample Size Confidence Intervals,K4KDLWENXm0,CC_39336_S-IC_4
Statistics: Sample vs. Population Mean,hsPCte_PcVA,CC_39336_S-IC_4
T-Statistic Confidence Interval,hV4pdjHCKuA,CC_39336_S-IC_4
ANOVA 1 - Calculating SST (Total Sum of Squares),EFdlFoHI_0I,CC_39336_S-IC_5
ANOVA 2 - Calculating SSW and SSB (Total Sum of Squares Within and Between).avi,j9ZPMlVHJVs,CC_39336_S-IC_5
ANOVA 3 -Hypothesis Test with F-Statistic,Xg8_iSkJpAE,CC_39336_S-IC_5
Chi-Square Distribution Introduction,dXB3cUGnaxQ,CC_39336_S-IC_5
Comparing Population Proportions 1,a1Ye5RcWOqg,CC_39336_S-IC_5
Comparing Population Proportions 2,MNbat1lrJW4,CC_39336_S-IC_5
Contingency Table Chi-Square Test,hpWdDmgsIRE,CC_39336_S-IC_5
Hypothesis Test Comparing Population Proportions,dvSa_tx04hw,CC_39336_S-IC_5
Hypothesis Test for Difference of Means,N984XGLjQfs,CC_39336_S-IC_5
Hypothesis Testing and P-values,#NAME?,CC_39336_S-IC_5
One-Tailed and Two-Tailed Tests,mvye6X_0upA,CC_39336_S-IC_5
Pearson's Chi Square Test (Goodness of Fit),2QeDRsxSF9M,CC_39336_S-IC_5
Chi-Square Distribution Introduction,dXB3cUGnaxQ,CC_39336_S-IC_5
Comparing Population Proportions 1,a1Ye5RcWOqg,CC_39336_S-IC_5
Comparing Population Proportions 2,MNbat1lrJW4,CC_39336_S-IC_5
Contingency Table Chi-Square Test,hpWdDmgsIRE,CC_39336_S-IC_5
Hypothesis Test Comparing Population Proportions,dvSa_tx04hw,CC_39336_S-IC_5
Hypothesis Test for Difference of Means,N984XGLjQfs,CC_39336_S-IC_5
Hypothesis Testing and P-values,#NAME?,CC_39336_S-IC_5
One-Tailed and Two-Tailed Tests,mvye6X_0upA,CC_39336_S-IC_5
Pearson's Chi Square Test (Goodness of Fit),2QeDRsxSF9M,CC_39336_S-IC_5
Hypothesis Testing and P-values,#NAME?,CC_39336_S-IC_6
Large Sample Proportion Hypothesis Testing,1JT9oODsClE,CC_39336_S-IC_6
One-Tailed and Two-Tailed Tests,mvye6X_0upA,CC_39336_S-IC_6
Hypothesis Testing and P-values,#NAME?,CC_39336_S-IC_6
Large Sample Proportion Hypothesis Testing,1JT9oODsClE,CC_39336_S-IC_6
One-Tailed and Two-Tailed Tests,mvye6X_0upA,CC_39336_S-IC_6
Box-and-Whisker Plot,BXq5TFLvsVw,CC_39336_S-ID_1
Histograms,4eLJGG2Ad30,CC_39336_S-ID_1
Stem and Leaf Plots,OaJXJduRiIE,CC_39336_S-ID_1
Law of Large Numbers,VpuN8vCQ--M,CC_39336_S-ID_1
Sampling Distribution Example Problem,0ZstEh_8bYc,CC_39336_S-ID_1
Central Limit Theorem,JNm3M9cqWyc,CC_39336_S-ID_1
Sampling Distribution of the Sample Mean 2,NYd6wzYkQIM,CC_39336_S-ID_1
Standard Error of the Mean,J1twbrHel3o,CC_39336_S-ID_1
Sampling Distribution of the Sample Mean,FXZ2O1Lv-KE,CC_39336_S-ID_1
"Average or Central Tendency: Arithmetic Mean, Median, and Mode",GrynkZB3E7M,CC_39336_S-ID_2
"Range, Variance and Standard Deviation as Measures of Dispersion",E4HAYd0QnRc,CC_39336_S-ID_2
Central Limit Theorem,JNm3M9cqWyc,CC_39336_S-ID_2
Sampling Distribution of the Sample Mean 2,NYd6wzYkQIM,CC_39336_S-ID_2
Confidence Interval of Difference of Means,hxZ6uooEJOk,CC_39336_S-ID_2
Difference of Sample Means Distribution,TcIDXqmt74A,CC_39336_S-ID_2
Hypothesis Testing and P-values,#NAME?,CC_39336_S-ID_2
Confidence Interval of Difference of Means,hxZ6uooEJOk,CC_39336_S-ID_2
Difference of Sample Means Distribution,TcIDXqmt74A,CC_39336_S-ID_2
Hypothesis Testing and P-values,#NAME?,CC_39336_S-ID_2
Standard Error of the Mean,J1twbrHel3o,CC_39336_S-ID_2
Sampling Distribution of the Sample Mean,FXZ2O1Lv-KE,CC_39336_S-ID_2
ck12.org Normal Distribution Problems: Qualitative sense of normal distributions,79duxPXpyKQ,CC_39336_S-ID_3
Small Sample Size Confidence Intervals,K4KDLWENXm0,CC_39336_S-ID_3
Sampling Distribution of the Sample Mean,FXZ2O1Lv-KE,CC_39336_S-ID_3
Normal Distribution Excel Exercise,yTGEMoaWDCQ,CC_39336_S-ID_4
ck12.org Normal Distribution Problems: Qualitative sense of normal distributions,79duxPXpyKQ,CC_39336_S-ID_4
Introduction to the Normal Distribution,hgtMWR3TFnY,CC_39336_S-ID_4
Margin of Error 1,OwPSuHXmiPw,CC_39336_S-ID_4
Margin of Error 2,YclQE2XtaLw,CC_39336_S-ID_4
Margin of Error 1,OwPSuHXmiPw,CC_39336_S-ID_4
Margin of Error 2,YclQE2XtaLw,CC_39336_S-ID_4
Central Limit Theorem,JNm3M9cqWyc,CC_39336_S-ID_4
ck12.org: More Empirical Rule and Z-score practice,itQEwESWDKg,CC_39336_S-ID_4
Sampling Distribution of the Sample Mean 2,NYd6wzYkQIM,CC_39336_S-ID_4
Confidence Interval Example,SeQeYVJZ2gE,CC_39336_S-ID_4
Large Sample Proportion Hypothesis Testing,1JT9oODsClE,CC_39336_S-ID_4
Confidence Interval Example,SeQeYVJZ2gE,CC_39336_S-ID_4
Large Sample Proportion Hypothesis Testing,1JT9oODsClE,CC_39336_S-ID_4
Statistics: Standard Deviation,HvDqbzu0i0E,CC_39336_S-ID_4
Small Sample Size Confidence Intervals,K4KDLWENXm0,CC_39336_S-ID_4
Sampling Distribution of the Sample Mean,FXZ2O1Lv-KE,CC_39336_S-ID_4
ck12.org Normal Distribution Problems: Empirical Rule,OhRr26AfFBU,CC_39336_S-ID_4
ck12.org Exercise: Standard Normal Distribution and the Empirical Rule,2fzYE-Emar0,CC_39336_S-ID_4
ck12.org Normal Distribution Problems: z-score,Wp2nVIzBsE8,CC_39336_S-ID_4
Contingency Table Chi-Square Test,hpWdDmgsIRE,CC_39336_S-ID_5
Fitting a Line to Data,OhUkMQtBGmE,CC_39336_S-ID_6
Law of Large Numbers,VpuN8vCQ--M,CC_39336_S-ID_6
Calculating R-Squared,Fc5t_5r_7IU,CC_39336_S-ID_6
Covariance and the Regression Line,ualmyZiPs9w,CC_39336_S-ID_6
Squared Error of Regression Line,6OvhLPS7rj4,CC_39336_S-ID_6
Proof (Part 1) Minimizing Squared Error to Regression Line,mIx2Oj5y9Q8,CC_39336_S-ID_6
Proof (Part 3) Minimizing Squared Error to Regression Line,u1HhUB3NP8g,CC_39336_S-ID_6
Proof (Part 4) Minimizing Squared Error to Regression Line,8RSTQl0bQuw,CC_39336_S-ID_6
